id,plot_number,area,field_date,plot_size_id,plot_size_width,plot_size_length,subplot_size_id,subplot_size_width,subplot_size_length,subplot_group_scale_id,group_scale_name,subplot_taxon_scale_id,taxon_scale_name,project_id,project_name,project_number,project_descrtiption,plot_area,slope,slope_aspect,coordinates_1,longitude_1,latitude_1,longitude_2,coordinates_2,latitude_2,altitude,precipitation,temperature_year,temperature_january,temperature_july,nitrogen,carbon,ph,images,plant_community_1_id,plant_community_1_code,plant_community_1_name,plant_community_2_id,plant_community_2_code,plant_community_2_name,plant_community_3_id,plant_community_3_code,plant_community_3_name,plant_community_cover,plant_community_other,surface_type_id,surface_type_code,surface_type_name,comments,habitat_type_id,habitat_type_name,insert_user
1705,V14-3,Þjórsárver,2002-08-22,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E61000002FA3586E698532C009168733BF2A5040,-18.52114,64.66792,-18.52369,0101000020E6100000033E3F8C108632C01B47ACC5A72A5040,64.66649,596,NA,NA,NA,NA,NA,2.01812881139945,6.7025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Rekjuvist,kjartan
1664,V03-2,Þjórsárver,2002-08-23,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000A2629CBF09AD32C03F575BB1BF245040,-18.67593,64.5742,-18.67418,0101000020E6100000069E7B0F97AC32C0FF959526A5245040,64.57258,581,NA,NA,NA,NA,NA,5.62127116022412,6.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,Rústamýravist,kjartan
1683,V06-4,Þjórsárver,2002-08-22,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E61000001B4CC3F0118132C041F163CC5D2B5040,-18.50418,64.6776,-18.5002,0101000020E61000008E75711B0D8032C04C1AA375542B5040,64.67703,600,NA,NA,NA,NA,NA,2.52106248387835,6.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,Rústamýravist,kjartan
1756,S30-3,Skjálfandafljót,2002-08-11,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E61000007715527E527531C049F4328AE5505040,-17.45829,65.26401,-17.45808,0101000020E6100000A1F31ABB447531C0C93CF20703515040,65.26581,508,NA,NA,NA,NA,NA,14.3305043335904,5.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,Tjarnastararflóavist,kjartan
1531,A02,Möðrudalur Arnardalur,2001-07-26,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000AD69DE718AFE2FC00FB4024356555040,-15.99715,65.33339,-15.99942,0101000020E6100000C8EF6DFAB3FF2FC0AFB14B546F555040,65.33492,450,NA,NA,NA,NA,NA,0.105362928285062,7.0475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mjög sérstætt yfirborð (sjá myndir)- ætti að flokkast í sérstaka vistgerð vegna þessa. Mörg björgin eru 1m á hæð, þau stærstu ca 2m, ath hvað Kristbjörn hefur skráð.Svæðið er NÁTTÚRUNDUR. Fá lýsingu frá jarðfræðingi.  GRÓSKA: Lítil  FJÖLBREYTNI GRÓÐURS : Lítill  ÁBERANDI TEGUNDIR: Túnvingull, lambagras, grasvíðir SJALDGÆFAR TEGUNDIR:  BEIT:  LANDSLAG:  YFIRBORÐ: Risagrýtt ROF:  JARÐVATNSRENNSLI: JARÐVEGUR:  FUGLAR:  ANNAÐ:  LJÓSMYNDIR: Snið A2 23 mynd 0-200. Mynd 24 frá S-A2 að Kjalfelli.",18,Eyðimelavist,kjartan
1633,E16-2,Einhyrningur,2001-08-09,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000969526A5A09332C0556AF6402BF04F40,-18.57667,63.87632,-18.57555,0101000020E61000007A36AB3E579332C02BDEC83CF2EF4F40,63.87458,322,NA,NA,NA,NA,NA,2.45168831168831,6.3525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lok farið af gildru 16-2-8 lá ca 2,5m frá sýni (sauðfé). Áfoksjarðvegur með dökkum öskulögum, sjá mynd 30. Grófur vikur undir 50-60sm.Sniðið liggur á einsleitu landi. Það liggur þó í gegnum lægð (grunna) þar sem votara er.  GRÓSKA: Hæð gróðurs lítil, um 20 cm.  FJÖLBREYTNI GRÓÐURS : Einsleitt  ÁBERANDI TEGUNDIR: Gróðurkort SJALDGÆFAR TEGUNDIR:  BEIT: Er sjáanleg en ekki mikil. Mest á stinnastör. LANDSLAG: Hallalaust á sniði. YFIRBORÐ: Slétt yfirborð. ROF:  JARÐVATNSRENNSLI: JARÐVEGUR:  FUGLAR:  ANNAÐ: Til SA. Vestan við sniðið eru hæðir. Við botninn er lækjarfarvegur sem liggur til norðurs og suðurs. Gróðurkort: Á sniðinu er mosi mest áberandi ásamt stinnastör. Við lægðir er mikið af hrossanál. Fremur deigt land. Bugðupuntur stendur víða uppúr. Ég set spurningarmerki um hvort þetta sé móavist. Vestan við sniðið eru hæðir sem gætu vel flokkast sem giljamóavist. Sniðið liggur á mosaþembu með stinnastör. LJÓSMYNDIR: ",70,Mosamóavist,kjartan
1546,A17,Möðrudalur Arnardalur,2001-07-26,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E61000004356B77A4EFA2FC0E2CCAFE600555040,-15.98888,65.32818,-15.99233,0101000020E6100000EBAD81AD12FC2FC08577B988EF545040,65.32712,445,NA,NA,NA,NA,NA,1.46367965367965,6.2625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sunnan við Kjalfell, lón.Töluverður sandur í jarðvegi, aath. Carex bigelowii gæti allt eins verið mýrastör.Einsleitt  GRÓSKA:   FJÖLBREYTNI GRÓÐURS :   ÁBERANDI TEGUNDIR: Krækilyng, loðvíðir-grávíðir, bláberjalyng, ""stinnastör"", hrossanál. SJALDGÆFAR TEGUNDIR:  BEIT:  LANDSLAG: Flatt YFIRBORÐ: Litlar þúfur eða hnúskar. ROF: Nei JARÐVATNSRENNSLI: JARÐVEGUR:  FUGLAR: 3 fálkar, 20 gæsir, 1 þúfutittlingur. ANNAÐ: Svæðið er í flatlendi við upptök lækjar sem heitir ???og rennur hann líklega í tveimur bútum um flatlendið ( ath loftmynd). Lækur: Tær, lygn sandbotn, grónir bakkar ca 3m á breidd en mjókkar upp eftir þar sem hann sígur fram. 15-40 sm djúpur, rennur í gegnum gróðurlendið. Gæsaahreiður á bakka. Beggja megin gróðurlenda er tröllaurð (Snið A2) með miklu ""hamfara"" stórgrýti. Hrikalegt landslag og í baksýn Fálkafjallið. LJÓSMYNDIR: Mynd 20 A17 200-0, mynd 21 frá 200 til N Fálkafjallið. 22- lækurinn við A17.",78,Víðimóavist,kjartan
1528,U18,Vesturöræfi Brúardalir,2000-08-10,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000B6B9313D61B92FC07F30F0DC7B325040,-15.86207,64.78881,-15.85828,0101000020E61000002C9FE57970B72FC0F415A4198B325040,64.78974,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(1) Tveir 6-8m fossar, gil og hylur norðan við snið.  Afar mikið um grjót og grettistök. Stórkarlalegt. Myndir 35, 36, 37 og 38. (2) Vö grettistök neðan við gilið. Myndir 42,43 og 44. (3) Gullsteinbrjótur í klapparvist. Hnit 64°47539 og 15°511887 (SAXHIR). Myndir 45 og 46. (4) Stuðlaberg 13x8m og ca 2m á hæð. (STBERG). Myndir 47,48 og 49. (5) Eyrarósabreiða við útfall Sauðár í Jökulsá á Dal. Myndir 50, 51 og 52. (6) Xanthoria elegans á steini nálægt U19. Myndir 59 og 60.Klappasvæði,gamall farvegur jökulkvíslar, - sjá hop jökla.  Snið er í gömlu flóði, árfarvegi.   GRÓSKA: Gróður almennt í framför.  ÁBERANDI TEGUNDIR: Klófífa og hálmgresi. LANDSLAG: Sléttar vatnsnúnar og jökulskriðnar klappir YFIRBORÐ: Klappir með stórgrýti. Grjót gljáandi. JARÐVATNSRENNSLI: Tærir lækir renna hér og þar. Sumstaðar smáir fossar og straumur lygn. ANNAÐ: Skammt frá sniði fundust holurt, klófífa og hálmgresi. SHM fann steininn góða sem prýðir nú skrifborð hans. LJÓSMYNDIR: 25.-28. mynd",34,Hélumosavist,kjartan
1576,E04-2,Einhyrningur,2001-08-08,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E61000000FB4024356AF32C05C38109205F04F40,-18.68491,63.87517,-18.68172,0101000020E61000007407B13385AE32C080B74082E2EF4F40,63.8741,668,NA,NA,NA,NA,NA,1.70156525117543,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"* ef ekki klapparjörð, þá sandjörð.Við núllpunkt er grjóthóll, hálfgerð klöpp sem rís upp. Ekki er mikið um þetta í vistinni,finnast lægri klappir. *   GRÓSKA: Mjög lágvaxinn gr. (mosaþemba). Rýrt land, mjög uppskerulítið.  FJÖLBREYTNI GR : fremur fábreyttur. Rac eric er ríkjandi (með snjómosa) og Bis viv, SAL HERB,  grasteg (poa alpina, luzula spicata, festuca vivipara).  BEIT: Engin skýr áhrif beitar. Hvorki gæsaskítur né sést á plöntu (enda mest mosi).  LANDSLAG: Snið er uppi á ás, líkl. áveðurs. Snið hækkar eilítið um miðbik.  ROF: Mínus rof. Helst að sjáist áhrif S (SV) vinda.  ANNAÐ: Á fyrri helm. sniðsins er melur áberandi þó engir frosttíglar. Á síðari helmingi er Rac eric og snjómosi. Sniðið allt er nokkuð grýtt, smágrýti. Land með mjúkar línur.Þegar komið er niður af ásnum  eru gil og smá skorningar sem setja svip sinn á landið. En einstaka hraun eða grjót hrúgur gera svo einnig. Út í hliðum eru oft vikrar. LJÓSM: Nr. 9 af staki.",35,Melagambravist,kjartan
1630,L15-5,Laki,2001-08-14,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E610000046990D32C93032C0BC74931804005040,-18.19057,64.00025,-18.19224,0101000020E6100000A9FB00A4363132C039EE940ED6FF4F40,63.99872,533,NA,NA,NA,NA,NA,0.303772521646588,6.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"* Sandríkur melur.(1) Í lægðum er mosi meira áberandi ásamt hálmgresi, grasvíði, stinnastör, kornsúru, grávíði, arm mar, loðvíði, deschampsia alp, sstjörnusteinbrjótur, naflagras. Lækjarfarvegur (nær alveg þurr) liggur í lægðinni. Mjög svipað og stak á sniði 15-1, þ.e. ég tók ekki sýni úr staki hér á 15-5. LM 28: Séð frá endapunkti sniðs og horft til SV. Gróðurkort: Þetta er melur eins og 15-1. Hins vegar er spurning um hvort þetta flokkist sem grjót þar sem það er mikið af því. Melurinn hefur meir en 10% þekju.  GRÓSKA: Lítið  FJÖLBREYTNI GRÓÐURS : Lítill  ÁBERANDI TEGUNDIR: Salix herb, luzula spi, fest viv. SJALDGÆFAR TEGUNDIR:  BEIT:  LANDSLAG: Sniðið liggur eitthvað upp og niður en hæðarmismunur er lítill YFIRBORÐ: Yfirborð er þakið fínni möl og þaðan af stærra grjóti. ROF:  JARÐVATNSRENNSLI: JARÐVEGUR:  FUGLAR:  ANNAÐ: Þessi melur er þurrari en nr 15-1. Sendinn melur. Hér er melurinn stöðugri og meira af skán hér sem gefur það til kynna. Hér er klöpp undir melnum. LJÓSMYNDIR: ",35,Melagambravist,kjartan
1408,KSM15,Vesturöræfi Brúardalir,1999-07-21,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000FED137691A7C2FC0FCC7427408375040,-15.7423889637,64.859890938,-15.7442505006,0101000020E6100000D50792770E7D2FC0492BBEA1F0365040,64.858437181,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calliergon.Sunnan við reit er lækur og 2-4 m djúpt gil. Þar er snjódældagróður. Flóablettir eru hér og þar með tjarnarstör og hengistör. Rimar eru víða og fjölbreyttar tjarnir ofan þeirra, Annarstaðar eru flóablettir og, hálfblautt land með hálmgresi og mýrastör.  GRÓSKA: Mikil sina.   FJÖLBREYTNI GRÓÐURS :   ÁBERANDI TEGUNDIR: Gullmura áberandi. SJALDGÆFAR TEGUNDIR:  BEIT:  LANDSLAG:  YFIRBORÐ: Þýft. Svæðið er afar stöllótt. ROF:  JARÐVATNSRENNSLI: Ekki mjög blautt.JARÐVEGUR:  FUGLAR:  ANNAÐ: Ofan við stöð A er tjarnarstararimi mjög gróskumikill og heldur hann uppi snoturri tjörn vaxinni Calliergon í botninn, en mýrastör og tjarnarstör kögra tjörnina. 30 metrum neðar er svipuð tjörn og rimar. LJÓSMYNDIR: 10. mynd-yfirlit í N, 11. mynd - yfirlit í S, lækur ásamt bökkum þ.a.l. búsvæði, 12. mynd - graflækir í hlíð18–20. mynd",50,Rekjuvist,kjartan
1459,HMM05,Hofsafrétt,1999-08-10,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000349D9D0C8E6A32C0E10A28D4D3455040,-18.4162295703,65.09105444,-18.4116483573,0101000020E6100000BC7669C3616932C067F0F78BD9455040,65.091403127,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1.Tvö stöðuvötn, grunn og vogskorin með smáhólmum og þúfum upp úr. 2.Smáhólar með staksteinum í kring um vötnin og milli þeirra. 3.Rústir eru umhverfis vötnin, flestar ávalar, sumar sprungnar eða með þverhnýptum bökkum. 4. Annað rústasvæði nokkru sunnar.  GRÓSKA:   FJÖLBREYTNI GRÓÐURS : Viðbótartegundir flestar fundnar í flögum og þurrlendi.  ÁBERANDI TEGUNDIR:  SJALDGÆFAR TEGUNDIR:  BEIT: Á sniðinu er talsverð beit gæsa og álfta?   LANDSLAG: Liggur frá deiglendum vatnsbakka yfir lágan melkoll og síðan mólendi fram á annan vatnsbakka við hinn enda sniðsins.  YFIRBORÐ:  ROF:  JARÐVATNSRENNSLI: Sumsstaðar flóar.JARÐVEGUR: Deiglendi, melur, mólendi. Mest af þurrlendi við tjarnir. FUGLAR: 7 álftir. Þetta búsvæði er sennilega mikilvægt fuglasvæði, mikil beit fugla. ANNAÐ:  LJÓSMYNDIR: M14294-301",55,Rústamýravist,kjartan
1491,HMM07,Hofsafrétt,1999-08-15,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E61000001A4F04711E8E32C065FCFB8C0B425040,-18.555151904,65.031954646,-18.5534352902,0101000020E6100000367689EAAD8D32C031B5A50EF2415040,65.030398965,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindir með mosa dreifðar um svæðiðx1.Rústasvæði, stórgerðari og hærri rústir vestan við sniðið.Þar er land hærra og þurrara. 2.Lindir og bollar undir hæð sunnan við sniðið, meðfram tærum læk. Fífu- og mosaflóar meðfram kvíslinni. Lindir með lindamosa undir brekkunum.   GRÓSKA:   FJÖLBREYTNI GRÓÐURS :   ÁBERANDI TEGUNDIR: Brok, stinnastör, hálmgresi, tröllastakkur og gullbrá. Krækilyng, lambagras og broddskilma á kollum rústa. SJALDGÆFAR TEGUNDIR:  BEIT:  LANDSLAG:  YFIRBORÐ: Þýft. Nokkrar rústir sem þó eru ekki nægilega stórar til að svæðið flokkist sem rústamýri. Strjálingur af smáum rústum. ROF:  JARÐVATNSRENNSLI: Lindir dreifðar um svæðið, lindalækur rennur eftir því endilönguJARÐVEGUR: Mýri FUGLAR: 1 lóuþræll, 2 kjóar. Nokkrir tugir gæsa sáust á flugi. Einnig sáust 3 endur, líklega stálpaðir straumandarungar.  Einnig voru þarna lóuþrælar. ANNAÐ:  LJÓSMYNDIR: M14495-501",55,Rústamýravist,kjartan
1410,KST38,Vesturöræfi Brúardalir,1999-07-22,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000E09EE74F1B6D2FC0B39943520B395040,-15.7130993251,64.891315699,-15.709800208,0101000020E6100000CF66D5E76A6B2FC0863C821B29395040,64.893134236,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,Starmóavist,kjartan
1455,KGL17,Vesturöræfi Brúardalir,1999-07-29,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000656EBE11DDAB2FC0CF4A5AF10D3C5040,-15.8356709126,64.938350916,-15.8348072413,0101000020E610000099F1B6D26BAB2FC01A5245F12A3C5040,64.940121174,651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mosar engir nema á steinum.  Fléttur eru aðeins arða af Stereocaulon.  Hrúðurfléttur, skófir (lítið), Andreaea (lítið) á grjóti. Engin náttúrvætti.   GRÓSKA:   FJÖLBREYTNI GRÓÐURS :   ÁBERANDI TEGUNDIR: Grávíðir mjög áberandi, hefur safnað í sig sandi.  Grávíðiplöntur sandorpnar standa víða eins og eyjar á melnum. Annars eru geldingahnappur og lambagras áberandi. SJALDGÆFAR TEGUNDIR:  BEIT:  LANDSLAG:  Flatt. YFIRBORÐ:  Risagrýtt á stöku stað. ROF:  JARÐVATNSRENNSLI: Blautt á vorin.JARÐVEGUR: Nokkuð þéttur melur sem sennilega er blautur á vorin sbr. Skriðlíngresi. Annars fíngerður  melur. FUGLAR:  ANNAÐ:  LJÓSMYNDIR: 25193–198 yfir í Dimmugljúfur og 236. mynd",18,Eyðimelavist,kjartan
1555,A26,Möðrudalur Arnardalur,2001-07-28,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E610000086C954C1A8F42FC0CCD1E3F736495040,-15.97785,65.14398,-15.97384,0101000020E6100000C2120F289BF22FC008556AF640495040,65.14459,521,NA,NA,NA,NA,NA,0.411932063704943,7.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sniðið er á gömlu melgresissvæði. Ætti ekki að flokkast sem melgresisgraslendi. Hér þyrfti að endurskoða flokkun (lykil). Túnvingull er áberandi tegund á hólunum en grávíðir þar sem rakara er.Einsleitt  GRÓSKA:   FJÖLBREYTNI GRÓÐURS : Lítill  ÁBERANDI TEGUNDIR: túnvingull, geldingahnappur, lambagras, grávíðir. Ath lítið af melgresi. SJALDGÆFAR TEGUNDIR:  BEIT:  LANDSLAG: Sandhólar YFIRBORÐ:  ROF:  JARÐVATNSRENNSLI: JARÐVEGUR: Sandur FUGLAR: 2 skúmar ANNAÐ: Melgresi afar gisið, gömul öx á stangli, lítið skriðið. Gróðurlendi liggja utan í mel. LJÓSMYNDIR: 2 filma. 35 A26 0, 36 A26 15-200.",23,Landmelhólavist,kjartan
1758,T01-3,Guðlaugstungur,2002-07-26,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000C269C18BBE8233C010406A1327415040,-19.51072,65.01801,-19.51196,0101000020E610000033DC80CF0F8333C001309E4143415040,65.01973,540,NA,NA,NA,NA,NA,5.21273364628917,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,Fléttumóavist,kjartan
1790,B12-4,Blánípa,2002-07-30,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000FCE3BD6A658A33C068AED3484B2F5040,-19.54061,64.73897,-19.54467,0101000020E6100000C11C3D7E6F8B33C08FA50F5D502F5040,64.73928,560,NA,NA,NA,NA,NA,6.46252573117569,6.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,Fléttumóavist,kjartan
1771,T07-3,Guðlaugstungur,2002-07-26,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E61000002BC1E270E67733C0B9C2BB5CC43D5040,-19.46836,64.96511,-19.46937,0101000020E610000039B9DFA1287833C0A4FCA4DAA73D5040,64.96337,561,NA,NA,NA,NA,NA,5.51829023145525,6.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,Fléttumóavist,kjartan
1506,HME33,Hofsafrétt,1999-08-17,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000CE18E6046DB232C0B891B245D2425040,-18.6969763879,65.044083595,-18.6948413495,0101000020E610000081EB8A19E1B132C080EECB99ED425040,65.045751929,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mosi ekki nema í skjólix1. Gljúfrið, sem oft er ekið eftir.  Móbergshæð, klofin að endilöngu af 50-100 m breiðri sprungu fylltri sandi í botninn.  Þverhnýptir móbergs-hamrar báðum megin, skriður undir.  Tilsýndar virðast klettarnir þurrir og gróðurlausir.   GRÓSKA:   FJÖLBREYTNI GRÓÐURS :   ÁBERANDI TEGUNDIR: Fjallapuntur, klóelfting og skriðlíngresi SJALDGÆFAR TEGUNDIR:  BEIT:  LANDSLAG: Snið liggur á ská yfir lægð. Frá B-enda fer snið yfir móbergshæð, síðan yfir drag og  A-endinn er á mel hinum megin við dragið.  YFIRBORÐ: Móbergshæð, sem þakin er móbergsmulningi með stærri basaltmolum (10-40 sm) á víð og dreif.   ROF:  Mikil svörvun, sandflutningur.   JARÐVATNSRENNSLI:  Drag með vatnsstæði og farvegum, þar sem vatn stendur uppi í lægðinni hluta úr ári.JARÐVEGUR: Í lægðum djúpur jarðvegur en á hæðunum grunnt á móbergsklöpp. Móberg á hæð. FUGLAR:  ANNAÐ: Dragið í sniði er í beinu framhaldi af ""gljúfrinu"" til norðvesturs.   LJÓSMYNDIR: M14568, 14573-75",135,Grasmelavist,kjartan
1564,L01-5,Laki,2001-08-15,1,2,200,2,33,100,1,Braun-Blanquet,6,Þekjuflokkar-snið,12,Vistgerdir á miðhálendi,2872,Gögnum var aflað 1999-2004. Unnið í tengslum við fyrri Rammaáætlun ríkisstjórnar Íslands. ,NA,NA,NA,0101000020E6100000462575029A5032C073F4F8BD4D075040,-18.31485,64.11412,-18.31837,0101000020E61000000C0742B2805132C0C8CD70033E075040,64.11316,595,NA,NA,NA,NA,NA,2.28408161178155,5.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ath á sniðinu er poa laxa langalgengasta grastegundin.  GRÓSKA: Aðallega mosi  FJÖLBREYTNI GRÓÐURS : Lítill  ÁBERANDI TEGUNDIR: Grasvíðir, poa laxa SJALDGÆFAR TEGUNDIR:  BEIT:  LANDSLAG: Lítill halli en innan hraunsins er halli oft mikill. YFIRBORÐ: Mjög úfið og grýtt hraun. ROF:  JARÐVATNSRENNSLI: JARÐVEGUR: FUGLAR: Sást í steindeplaANNAÐ: Sniðið liggur til vesturs. Mjög erfitt yfirferðar þetta hraun. Gróðurkort: Ekki berhraunavist. Hér er úfið hraun með Rac lan og Rac eric. Svipað gróðurfar og á sniði 5-5. Háplöntur sem hér vaxa eru SALIX HERB, luzula spi, stjörnusteinbrjótur, LOTSVEIFGRAS, þúfusteinbrjótur. Breiskja (fléttur) eru einnig mjög áberandi í hrauninu. LJÓSMYNDIR: ",38,Fléttuhraunavist,kjartan
